coordinates0;coordinates2;Time;Event;id;category
41.446896;2.17322;1543662000000;Paella party at home;255617509;Language & Ethnic Identity
41.3927;2.154454;1543698000000;International Meeting Saturday Night!;fttlfqyxqbcb;Language & Ethnic Identity
0;0;1543737600000;Feria de Navidad de Caldes de Montbuí & Excursión al poblado íbero de Torre Roja;256170653;Language & Ethnic Identity
41.385063;2.173404;1543762800000;Redes Sociales y los efectos adversos en la sociedad (Idioma: Español);256143660;Language & Ethnic Identity
41.384583;2.182584;1543773600000;Game Night: Werewolves!! (Sundays) in English;rwztlqyxqbdb;Language & Ethnic Identity
41.384583;2.182584;1543863600000;Themes Language Exchange;glwrkqyxqbfb;Language & Ethnic Identity
41.391506;2.15785;1543944600000;Clase de inglés - Martes - en la que mezclaremos conversación ☕ con gramática ⚙;255639029;Language & Ethnic Identity
41.385063;2.173404;1543946400000;Clase gratuita de conversación en francés nivel B1/C2;256303723;Language & Ethnic Identity
None;None;1543946400000;Personas interesadas en clases de conversación en francés;jjdwtnyxqbgb;Language & Ethnic Identity
41.3927;2.154454;1543950000000;Language Exchange-Tandem "Intercambio Lingüístico" @Monkey Factory(Tuesdays);vtbjqpyxqbgb;Language & Ethnic Identity
41.380745;2.180764;1544032800000;The Wednesday Language Exchange;jspqvpyxqbhb;Language & Ethnic Identity
41.380745;2.180764;1544032800000;Wednesday English & Spanish Conversation;pspqvpyxqbhb;Language & Ethnic Identity
41.382263;2.187228;1544036400000;Board Games English/Spanish (Wednesdays);ljnpkqyxqbhb;Language & Ethnic Identity
0;0;1544081400000;Feria del abeto de Espinelves  taller de castañas y caminata desde Viladrau;256171258;Language & Ethnic Identity
41.39188;2.154558;1544122800000;Thursday Language Exchange;qjkgrpyxqbjb;Language & Ethnic Identity
41.39187;2.154552;1544122800000;The Thursday Language Exchange;knghbqyxqbjb;Language & Ethnic Identity
41.38357;2.163183;1544124600000;Chinese - Spanish mixer  |  Jaleo话痨会;nmmblqyxqbjb;Language & Ethnic Identity
41.384483;2.184863;1544209200000;Friday English & Spanish Conversation;bzzrjqyxqbkb;Language & Ethnic Identity
41.386894;2.162216;1544209200000;FREE Friday Languages Exchange at BERENJENAL;trnwqlyxpbdb;Language & Ethnic Identity
41.384483;2.184863;1544209200000;The Friday Language Exchange;ltcsjqyxqbkb;Language & Ethnic Identity
41.384483;2.184863;1544209200000;Friday Language Exchange;nscsjqyxqbkb;Language & Ethnic Identity
41.375847;2.164807;1544212800000;Weekend´s Multilingual Exchange;rkspnnyxqbkb;Language & Ethnic Identity
41.3927;2.154454;1544302800000;International Meeting Saturday Night!;fttlfqyxqblb;Language & Ethnic Identity
0;0;1544340600000;Feria medieval de Vic: tour guiado + visita en exclusiva casa salchichón + feria;256171697;Language & Ethnic Identity
41.384583;2.182584;1544378400000;Game Night: Werewolves!! (Sundays) in English;rwztlqyxqbmb;Language & Ethnic Identity
41.384583;2.182584;1544468400000;Themes Language Exchange;glwrkqyxqbnb;Language & Ethnic Identity
41.391506;2.15785;1544549400000;Clase de inglés - Martes - en la que mezclaremos conversación ☕ con gramática ⚙;255639075;Language & Ethnic Identity
41.3927;2.154454;1544554800000;Language Exchange-Tandem "Intercambio Lingüístico" @Monkey Factory(Tuesdays);vtbjqpyxqbpb;Language & Ethnic Identity
41.380745;2.180764;1544637600000;The Wednesday Language Exchange;jspqvpyxqbqb;Language & Ethnic Identity
41.382263;2.187228;1544641200000;Board Games English/Spanish (Wednesdays);ljnpkqyxqbqb;Language & Ethnic Identity
41.39188;2.154558;1544727600000;Thursday Language Exchange;qjkgrpyxqbrb;Language & Ethnic Identity
41.39187;2.154552;1544727600000;The Thursday Language Exchange;knghbqyxqbrb;Language & Ethnic Identity
41.38357;2.163183;1544729400000;Chinese - Spanish mixer  |  Jaleo话痨会;nmmblqyxqbrb;Language & Ethnic Identity
41.40247;2.187397;1544806800000;Barcelona English Debate;tjbbgqyzcbgb;Language & Ethnic Identity
41.404121;2.159393;1544810400000;Language Exchange at Ateneu Roig de Gràcia;mztkjpyxqbcc;Language & Ethnic Identity
41.384483;2.184863;1544814000000;The Friday Language Exchange;ltcsjqyxqbsb;Language & Ethnic Identity
41.384483;2.184863;1544814000000;Friday Language Exchange;nscsjqyxqbsb;Language & Ethnic Identity
41.375847;2.164807;1544817600000;Weekend´s Multilingual Exchange;rkspnnyxqbsb;Language & Ethnic Identity
41.355293;2.106674;1544896800000;ARTEHOS- 2018;254938617;Language & Ethnic Identity
41.355293;2.106674;1544898600000;ARTEHOS 2018;254937865;Language & Ethnic Identity
41.355293;2.106674;1544898600000;ARTEHOS-2018;254938483;Language & Ethnic Identity
41.3927;2.154454;1544907600000;International Meeting Saturday Night!;fttlfqyxqbtb;Language & Ethnic Identity
41.37654;2.17518;1544911200000;The International Saturday Night;256178681;Language & Ethnic Identity
41.384583;2.182584;1544983200000;Game Night: Werewolves!! (Sundays) in English;rwztlqyxqbvb;Language & Ethnic Identity
41.384583;2.182584;1545073200000;Themes Language Exchange;glwrkqyxqbwb;Language & Ethnic Identity
41.3927;2.154454;1545159600000;Language Exchange-Tandem "Intercambio Lingüístico" @Monkey Factory(Tuesdays);vtbjqpyxqbxb;Language & Ethnic Identity
41.380745;2.180764;1545242400000;The Wednesday Language Exchange;jspqvpyxqbzb;Language & Ethnic Identity
41.39188;2.154558;1545332400000;Thursday Language Exchange;qjkgrpyxqbbc;Language & Ethnic Identity
41.39187;2.154552;1545332400000;The Thursday Language Exchange;knghbqyxqbbc;Language & Ethnic Identity
41.38357;2.163183;1545334200000;Chinese - Spanish mixer  |  Jaleo话痨会;nmmblqyxqbbc;Language & Ethnic Identity
41.384483;2.184863;1545418800000;The Friday Language Exchange;ltcsjqyxqbcc;Language & Ethnic Identity
41.384483;2.184863;1545418800000;Friday Language Exchange;nscsjqyxqbcc;Language & Ethnic Identity
41.375847;2.164807;1545422400000;Weekend´s Multilingual Exchange;rkspnnyxqbcc;Language & Ethnic Identity
41.3927;2.154454;1545512400000;International Meeting Saturday Night!;fttlfqyxqbdc;Language & Ethnic Identity
41.380745;2.180764;1545515100000;Saturday of Rumba  Beer & Tapas!;256178158;Language & Ethnic Identity
41.384583;2.182584;1545588000000;Game Night: Werewolves!! (Sundays) in English;rwztlqyxqbfc;Language & Ethnic Identity
41.384583;2.182584;1545678000000;Themes Language Exchange;glwrkqyxqbgc;Language & Ethnic Identity
41.380745;2.180764;1545847200000;The Wednesday Language Exchange;jspqvpyxqbjc;Language & Ethnic Identity
41.382263;2.187228;1545850800000;Board Games English/Spanish (Wednesdays);ljnpkqyxqbjc;Language & Ethnic Identity
41.39187;2.154552;1545937200000;The Thursday Language Exchange;knghbqyxqbkc;Language & Ethnic Identity
41.39188;2.154558;1545937200000;Thursday Language Exchange;qjkgrpyxqbkc;Language & Ethnic Identity
41.38357;2.163183;1545939000000;Chinese - Spanish mixer  |  Jaleo话痨会;nmmblqyxqbkc;Language & Ethnic Identity
41.384483;2.184863;1546023600000;The Friday Language Exchange;ltcsjqyxqblc;Language & Ethnic Identity
41.384483;2.184863;1546023600000;Friday Language Exchange;nscsjqyxqblc;Language & Ethnic Identity
41.375847;2.164807;1546027200000;Weekend´s Multilingual Exchange;rkspnnyxqblc;Language & Ethnic Identity
41.3927;2.154454;1546117200000;International Meeting Saturday Night!;fttlfqyxqbmc;Language & Ethnic Identity
41.384583;2.182584;1546192800000;Game Night: Werewolves!! (Sundays) in English;rwztlqyxqbnc;Language & Ethnic Identity
41.384483;2.184863;1546628400000;The Friday Language Exchange;ltcsjqyzcbgb;Language & Ethnic Identity
41.384483;2.184863;1546628400000;Friday Language Exchange;nscsjqyzcbgb;Language & Ethnic Identity
41.375847;2.164807;1546632000000;Weekend´s Multilingual Exchange;rkspnnyzcbgb;Language & Ethnic Identity
41.3927;2.154454;1546722000000;International Meeting Saturday Night!;fttlfqyzcbhb;Language & Ethnic Identity
41.384583;2.182584;1546797600000;Game Night: Werewolves!! (Sundays) in English;rwztlqyzcbjb;Language & Ethnic Identity
41.384483;2.184863;1547233200000;Friday Language Exchange;nscsjqyzcbpb;Language & Ethnic Identity
None;None;1547375400000;BadaBrunch somewhere in BDN every first Sunday of the month;qfttgqyzcbjb;Language & Ethnic Identity
41.404121;2.159393;1547834400000;Language Exchange at Ateneu Roig de Gràcia;mztkjpyzcbxb;Language & Ethnic Identity
41.384483;2.184863;1547838000000;Friday Language Exchange;nscsjqyzcbxb;Language & Ethnic Identity
41.375847;2.164807;1547841600000;Weekend´s Multilingual Exchange;rkspnnyzcbxb;Language & Ethnic Identity
41.53973;2.448022;1548442800000;Cheese & wine in Coworking Xammar;qtqldlyzcbhc;Language & Ethnic Identity
41.375847;2.164807;1548446400000;Weekend´s Multilingual Exchange;rkspnnyzcbhc;Language & Ethnic Identity
41.385849;2.174215;1549564200000;Escapada BILINGUE de Semana Santa/Let's meet for our next SPANGLISH holidays!;247455627;Language & Ethnic Identity
41.385849;2.174215;1549564200000;Escapada BILINGUE de Semana Santa/Let's meet for our next SPANGLISH holidays!;247455575;Language & Ethnic Identity
41.389595;2.167885;1542225600000;BOHEMIAN RHAPSODY - UK - 2018;256356037;LGBT
41.387917;2.169919;1542909600000;Let's Go! First Sessions are scheduled. Introduction of Members & Director(s) ;wcftlqyxpbdc;LGBT
41.401672;2.156761;1542911400000;Quedada LGTBI+ en Gracia;256266094;LGBT
41.385303;2.182869;1542994200000;GGP BCN > Friday After Work Drinks #19 + Liam's Farewell (Free ticket required);zfbgjpyzcbhc;LGBT
41.384377;2.157867;1543698000000;Tapeo y buen rollo  😉😉. 🍻🍺;256295700;LGBT
41.385303;2.182869;1544808600000;Global Gay Professionals BCN - Friday After Work Drinks #20;zfbgjpyzdbdc;LGBT
41.382557;2.165397;1542911400000;Barcelona Short Films by Short Cut Cine & Jägermeister;gdsphqyxpbdc;Movies & Film
41.380554;2.168672;1542996000000;FESTIVAL DE CINE  BARCELONA: CINEMA CLUB CONTEST ;256331935;Movies & Film
None;None;1543087800000;Sal de casa  Conoce Gente  Diviértete;255692124;Movies & Film
41.390156;2.156798;1543093200000;"VOLVER A EMPEZAR!": 80's COMEBACK! ENGLISH-SPANISH PARTY;255943143;Movies & Film
41.396149;2.189381;1542222000000;Studio Jam Session @ Grammophonia;cgvtkqyxpbsb;Music
41.39021;2.160295;1542306600000;AFTERWORK: ¡LOS NUEVOS JUEVES GRUPPIT!. COMPARTIENDO TALENTO;zzfqlqyxpbtb;Music
41.379173;2.165902;1542312000000;Open Mic @ Big Bang Bar!;gbtltpyxpbtb;Music
41.38858;2.176901;1542387600000;Ukelele Workshop for Begginers  "llibreria Proleg". (3);256300006;Music
41.38099;2.16475;1542396600000;Concert Piano & Cello. Duo Cantabile;256092890;Music
41.37961;2.13618;1542400200000;Johnny cash / Janis Joplin tribute concert;256356480;Music
41.38099;2.16475;1542477600000;JAM SESION DE LIED;256199302;Music
41.41828;2.180956;1542484800000;The Covers Project in El Timbalet  Great dinner/concert Reservations required!;256045893;Music
41.390053;2.110564;1542485700000;¡SÁBADO EN Q PEDRALBES! CENA Y FIESTA;256233411;Music
41.38099;2.16475;1542540600000;VERMUT MUSICAL;255960377;Music
41.363373;2.152593;1542556800000;Slayer  Obituary  Anthrax and Lamb of God @Sant Jordi ;254984829;Music
41.38099;2.16475;1542560400000;JOIES I DESITJOS;255373875;Music
41.388176;2.178583;1542655800000;New Singing Group for Beginners - all welcome  no experience needed!;vrgqlqyxpbzb;Music
41.40515;2.152894;1542744000000;MY SINGING GROUP BCN - 21:00 in Gracia ;256387835;Music
41.397736;2.201535;1542870000000;OMNIUM GATHERUM  Wolfheart & Nothgard;255790259;Music
41.387917;2.169919;1542909600000;Let's Go! First Sessions are scheduled. Introduction of Members & Director(s) ;wcftlqyxpbdc;Music
41.397633;2.190743;1543082400000;Concierto Dorian + lo que surja;255064833;Music
41.38083;2.164684;1543165200000;RECITAL PIANO A 4 MANOS;256198697;Music
41.37588;2.15934;1543521600000; Barcelona Musicians Meetup - Jam Session;nhswlqyxpbdc;Music
41.38099;2.16475;1543690800000;DESEO  AMOR Y MUERTE;255619941;Music
None;None;1544119200000;Crucero fluvial por Sevilla y Cádiz. Del 6 al 9 de diciembre;255228407;Music
41.38725;2.1819;1544288400000;Meet the creators;grgrmlyxqblb;Music
41.38099;2.16475;1545418800000;BELL'OPERA;255726916;Music
41.380173;2.17398;1547578800000;Madama Butterfly de Puccini al Liceu;252561705;Music
41.385696;2.154521;1542222000000;Conferencia GRATUITA: Viajes en Bicicleta y Crecimiento Emocional;256370310;New Age & Spirituality
41.402798;2.159413;1542303000000;Charla - Taller "Aprender a Gestionar la CULPA";255977174;New Age & Spirituality
41.402798;2.159413;1542303000000;Charla - Taller "Aprender a Gestionar la CULPA";255977142;New Age & Spirituality
None;None;1542310200000;Aprende a meditar - (Jueves por la noche meditación guiada);cjxsxmyxpbtb;New Age & Spirituality
41.374474;2.135239;1542391200000;Taller de Tantra para Todos en Barcelona;256152458;New Age & Spirituality
41.4293;2.184073;1542438000000;Excursión 4 Aniversario Sábado 17/11/2018 - Montseny (alrededores Matagalls);256329425;New Age & Spirituality
41.408764;2.192638;1542470400000;Taller de Constelaciones Familiares y Sistémicas;tnszgpyxnbcc;New Age & Spirituality
41.388195;2.178633;1542535200000;Los arquetipos femeninos;256064953;New Age & Spirituality
41.385063;2.173404;1542553200000;Technology (Artificial intelligence): 2nd Encounter: English (Spanish Welcome);255940885;New Age & Spirituality
41.392452;2.170216;1542560400000;Personal Growth thru Movies: "V for Vendetta" (2005) From Fear to Freedom;256145459;New Age & Spirituality
41.381516;2.16147;1542711600000;Guided Meditation (seated);tbpwkqyxpbbc;New Age & Spirituality
41.37793;2.129106;1542823200000;Conferencia: conoce tu inconsciente y cambia los resultados de tu vida;256327254;New Age & Spirituality
41.409573;2.185641;1542825000000;Introducción al Eneagrama: Y Tú  ¿Qué Número Eres?;256270138;New Age & Spirituality
41.3943;2.190453;1542906000000;Encuentro de Luna Llena;255932760;New Age & Spirituality
41.400772;2.178354;1542996000000;ASOCIACIÓN METAFÍSICA DE BARCELONA;255701218;New Age & Spirituality
41.3819;2.152291;1543050000000;¿TE GUSTARÍA REVIVIR TU DISEÑO DE VIDA?;256240312;New Age & Spirituality
41.383465;2.155986;1543168800000;Taller: autoestima;254678393;New Age & Spirituality
41.382664;2.17552;1543514400000;Bendita Autoestima );256029283;New Age & Spirituality
41.411537;2.170957;1543600800000;Taller gratuito: ¿Que es la Terapia Gestalt?;drhtlqyxpbvb;New Age & Spirituality
41.385063;2.173404;1543762800000;Redes Sociales y los efectos adversos en la sociedad (Idioma: Español);256143660;New Age & Spirituality
41.39258;2.158695;1544292000000;Trobada cada segon dissabte de cada mes;rzwblqyxqblb;New Age & Spirituality
0;0;1544463000000; El No-Liderazgo "El cuadro tiene su propia vida  yo sólo intento que salga"J.P;256369639;New Age & Spirituality
41.402737;2.153513;1547974800000;6a edición Círculo de Mujeres Despiertas;255180199;New Age & Spirituality
41.400772;2.178354;1549126800000;ASOCIACIÓN METAFÍSICA DE BARCELONA;256330661;New Age & Spirituality
41.39032;2.14892;1542214800000;Curso de seguridad en terreno avalanchas. 2 TARDES DE CURSO;255854205;Outdoors & Adventure
41.381885;2.181488;1542261600000;Early morning Collserola loop - Advanced/Intermediate;qghptpyxpbtb;Outdoors & Adventure
41.387009;2.17005;1542276000000;GAUDÍ Y MODERNISMO - RUTA ABIERTA EN ESPAÑOL;zjbnlqyxpbtb;Outdoors & Adventure
41.387226;2.167677;1542306600000;Intercambio alemán-español / Deutsch-Spanisch Austausch;bdzglqyxpbtb;Outdoors & Adventure
41.409573;2.185641;1542306600000;Juegos de desconexión y relajación para adultos + caña  vino o refresco en PlanB;255941328;Outdoors & Adventure
41.445198;2.072682;1542391200000;Ecstatic Dance y Baño Sonoro en Espai Gerzi (La Floresta);253684522;Outdoors & Adventure
41.429634;2.183661;1542436200000;TURÓ DE LA CREU DE GURB;256180959;Outdoors & Adventure
41.429634;2.183661;1542438000000;LA GARROTXA CON LA CALMA…Tierra  fuego y agua. ;255459089;Outdoors & Adventure
41.386063;2.116699;1542438000000;Weekend plan Montrebei - Sant Corneli;256063960;Outdoors & Adventure
41.431263;2.183522;1542438000000;Hiking por las pozas de la Riera dels Gorners  Sant Privat d'en Bas;255905276;Outdoors & Adventure
41.430496;2.183629;1542438000000;Cim del Matagalls: faigs  castanyers  rouredes... el Montseny a la tardor;255857164;Outdoors & Adventure
None;None;1542438000000;Hiking +wine tasting + alpacas;255756408;Outdoors & Adventure
41.38798;2.171049;1542438900000;Fageda d'en Jordà i zona volcànica de la Garrotxa;255916549;Outdoors & Adventure
41.373966;2.149805;1542439800000;"NOUCENTISME" SECRETS GARDENS OF BARCELONA  MONTJUÏC;255029580;Outdoors & Adventure
41.385063;2.173404;1542439800000;La Fageda de La Grevolosa  uno de los bosques más espectaculares de Catalunya;255996639;Outdoors & Adventure
41.428974;2.151228;1542441600000;Senderismo  meditación y yoga: Salida otoñal "Fin de ciclo" ;255643254;Outdoors & Adventure
41.720985;2.271682;1542443700000;MONTSENY NATURAL PARK - Hiking + lunch at “Can Plans” camp house;256283443;Outdoors & Adventure
41.409634;2.185642;1542447000000;Formación de Gestión & Optimización del tiempo: Cómo tener días 100% productivos;256146293;Outdoors & Adventure
